Territory_code,Plant_code,Brand_code,Package,Week_End_Date,Sum of Plan,fact,row_id
F,v,AD,CAN 0.33,2023-11-10,94.0,50.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-11-17,59.0,51.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-11-24,69.0,51.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-12-01,42.0,20.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-12-08,84.0,34.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-12-15,108.0,67.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-12-22,91.0,102.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2023-12-29,13.0,149.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-01-05,18.0,6.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-01-12,39.0,6.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-01-19,52.0,46.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-01-26,85.0,16.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-02-02,116.0,2.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-02-09,12.0,9.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-02-16,156.0,14.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-02-23,41.0,17.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-03-01,29.0,10.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-03-08,78.0,28.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-03-15,56.0,160.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-03-22,94.0,6.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-03-29,62.0,219.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-04-05,40.0,17.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-04-12,38.0,10.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-04-19,85.0,24.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-04-26,99.0,347.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-05-03,172.2451367378235,32.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-05-10,213.22944325208664,22.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-05-17,131.2181194126606,7.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-05-24,303.44190019369125,436.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-05-31,121.4444131553173,200.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-06-07,27.14492437243462,207.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-06-14,28.26629716157913,37.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-06-21,46.36795926094055,78.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-06-28,41.113800168037415,96.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-07-05,167.48589680716395,84.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-07-12,192.2189072780311,124.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-07-19,190.75896948203444,115.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-07-26,196.7227780148387,266.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-08-02,0.0,9.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-08-09,0.0,38.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-08-16,0.0,7.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-08-23,272.9003601670265,43.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-08-30,94.30102515220642,19.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-09-06,94.00465412810443,28.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-09-13,220.97832341864708,156.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-09-20,24.39355744794011,5.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-09-27,18.742825306952,1.01,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-10-04,75.37285445444286,50.92199922561645,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-10-11,73.96691614575684,268.5190088844299,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-10-18,73.70677066594362,276.8870065307617,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-10-25,44.56012199632824,270.61200786590575,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-11-01,52.0559663772583,9.771000156402588,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-11-08,65.41688537597656,4.193000087738037,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-11-15,53.10710144042969,16.747000465393068,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-11-22,47.46407428383827,8.378000030517578,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-11-29,51.28828006982803,5.5899999237060545,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-12-06,94.61284047365189,6.983999977111816,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-12-13,103.3565526008606,2.799000034332275,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-12-20,141.01191571354866,6.286000022888183,F_v_AD_CAN 0.33
F,v,AD,CAN 0.33,2024-12-27,42.0,20.93199993133545,F_v_AD_CAN 0.33
F,v,AD,PET 0.3,2024-05-03,0.0,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-05-10,0.0,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-05-17,0.0,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-05-24,0.0,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-05-31,82.68719673156738,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-06-07,24.408863067626957,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-06-14,24.59641361236572,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-06-21,42.46661067008973,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-06-28,37.65505480766296,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-07-05,27.004478454589844,2.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-07-12,30.681239128112797,3.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-07-19,30.66211509704589,2.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-07-26,32.0865421295166,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-08-02,0.0,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-08-09,0.0,2.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-08-16,0.0,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-08-23,1.0224231481552124,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-08-30,5.584691405296326,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-09-06,5.567139625549316,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-09-13,7.836031436920166,7.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-09-20,4.9839935302734375,1.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-09-27,4.892243027687073,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-10-04,18.64155006408691,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-10-11,18.643115997314457,2.54600001335144,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-10-18,18.5776309967041,1.2780000066757202,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-10-25,10.992076873779297,1.2780000066757202,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-11-01,10.513324737548828,3.8140000200271604,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-11-08,13.088924407958984,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-11-15,10.763595581054688,3.8140000200271604,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-11-22,9.539681434631348,1.2780000066757202,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-11-29,3.4789638519287114,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-12-06,3.4789638519287114,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-12-13,2.498622179031372,1.2780000066757202,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-12-20,2.4986088275909424,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.3,2024-12-27,2.0,0.01,F_v_AD_PET 0.3
F,v,AD,PET 0.5,2023-01-06,24.0,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-01-13,57.0,139.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-01-20,250.0,123.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-01-27,112.0,141.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-02-03,159.7620029449463,67.6389987564087,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-02-10,19.164999842643734,367.74499298095697,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-02-17,20.366999566555023,63.412999877929686,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-02-24,21.188000202178955,215.57899642944335,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-03-03,133.83700346946716,414.2380054092407,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-03-10,18.51000028848648,8.46300006866455,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-03-17,30.666999995708466,2.12299991607666,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-03-24,21.980999805033207,12.687999973297119,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-03-31,32.43700034916401,27.483000526428224,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-04-07,32.75399971008301,4.237000236511231,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-04-14,49.0380003452301,4.23599983215332,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-04-21,92.02599769830704,653.0530011749267,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-04-28,145.62400257587433,109.90700317382813,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-05-05,72.8629994392395,215.57899642944335,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-05-12,145.2799997329712,99.34000183105468,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-05-19,130.95700073242188,262.07200075149535,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-05-26,136.48299741744995,562.1779859161377,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-06-02,268.21999764442444,490.3219897842407,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-06-09,90.00999876856804,314.9080073928833,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-06-16,318.3090065717697,367.7439859008789,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-06-23,481.06900215148926,560.063994178772,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-06-30,391.94300305843353,221.91699291229247,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-07-07,312.77501022815704,12.688999900817873,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-07-14,71.7500010728836,19.027999649047853,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-07-21,197.6849969625473,2.12299991607666,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-07-28,362.78399884700775,566.4029920196533,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-08-04,196.670001745224,511.45699096679687,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-08-11,268.2160053253174,16.913999328613283,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-08-18,294.8700051307678,576.9730060195923,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-08-25,276.7779921889305,78.20600105285645,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-09-01,241.66099882125852,300.11499572753905,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-09-08,93.54999732971191,598.107993850708,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-09-15,98.05599904060364,54.95399738311768,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-09-22,244.69899487495425,188.10400177001955,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-09-29,243.73400211334229,46.504001388549796,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-10-06,110.0,63.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-10-13,120.0,311.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-10-20,97.0,162.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-10-27,95.0,235.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-11-03,145.0,163.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-11-10,75.0,287.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-11-17,133.0,118.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-11-24,162.0,126.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-12-01,83.0,36.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-12-08,212.0,69.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-12-15,286.0,135.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-12-22,226.0,222.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2023-12-29,13.0,352.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-01-05,1.0,2.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-01-12,117.0,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-01-19,380.0,281.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-01-26,190.0,8.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-02-02,349.0,4.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-02-09,15.0,6.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-02-16,417.0,10.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-02-23,47.0,6.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-03-01,152.0,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-03-08,33.0,14.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-03-15,140.0,514.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-03-22,200.0,2.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-03-29,100.0,902.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-04-05,180.0,8.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-04-12,244.0,3487.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-04-19,431.0,10.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-04-26,893.0,1353.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-05-03,337.2115808427334,23.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-05-10,717.500064343214,8.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-05-17,256.9231097847223,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-05-24,594.1347106993198,1413.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-05-31,657.3872413039207,348.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-06-07,417.9313995242119,126.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-06-14,193.37197297811508,3739.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-06-21,333.86382681131363,239.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-06-28,426.4677929878235,1169.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-07-05,3870.684756696224,113.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-07-12,3618.983982801437,12.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-07-19,3920.840304136276,110.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-07-26,440.64743173122406,465.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-08-02,0.0,33.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-08-09,0.0,14.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-08-16,0.0,6.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-08-23,900.42543643713,25.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-08-30,368.5813176035881,18.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-09-06,367.42292511463165,18.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-09-13,3517.245821326971,1008.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-09-20,309.6503963470459,8.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-09-27,451.6190928518772,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-10-04,1310.0206026732922,19.029000053405763,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-10-11,1238.079971641302,1156.0489947891235,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-10-18,273.4848012626171,699.5509774780273,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-10-25,143.40106777846813,583.31100440979,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-11-01,263.0306468009949,14.801999816894531,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-11-08,345.8522583246231,14.800999412536619,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-11-15,263.6062698364258,6.3490002250671385,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-11-22,245.59591042995453,4.23599983215332,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-11-29,155.96529072523117,4.23599983215332,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-12-06,362.839645922184,0.01,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-12-13,429.2212926745415,2.12299991607666,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-12-20,609.025632083416,367.7409947013855,F_v_AD_PET 0.5
F,v,AD,PET 0.5,2024-12-27,128.0,10.57500005722046,F_v_AD_PET 0.5
F,v,AD,PET 1.0,2023-01-06,38.0,13.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-01-13,59.0,31.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-01-20,302.0,159.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-01-27,102.0,137.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-02-03,263.9880037307739,10.577000389099119,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-02-10,42.62000048160553,202.89699340820312,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-02-17,44.21899926662445,73.98000122070313,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-02-24,46.71099877357483,10.57500005722046,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-03-03,106.71900236606598,350.8379962539673,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-03-10,77.20100200176239,27.48300052642822,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-03-17,86.4650000333786,8.46300006866455,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-03-24,75.93999862670898,158.51499820709228,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-03-31,89.48800134658813,331.815998802185,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-04-07,134.49599981307983,16.916000137329103,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-04-14,142.10700273513794,8.46199966430664,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-04-21,120.08300161361694,492.43500019073485,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-04-28,108.5540018081665,135.2649967765808,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-05-05,58.19600147008896,128.92799736022948,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-05-12,164.25999784469604,162.74099708557128,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-05-19,145.42999815940857,251.5059955215454,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-05-26,146.57800126075745,190.21599937438964,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-06-02,304.8300048112869,426.92001415252685,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-06-09,301.7400006502867,376.1990058517456,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-06-16,509.06998144090176,300.1129944419861,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-06-23,298.94899702072144,435.3720066642761,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-06-30,328.441997051239,234.5980069732666,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-07-07,108.20900329947472,25.37100006103516,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-07-14,184.62200459837916,46.504000434875486,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-07-21,264.11600041389465,114.13400245666504,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-07-28,253.24799752235413,581.1999843215942,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-08-04,384.0470064878464,319.13600326538085,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-08-11,209.9680027961731,67.6379993057251,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-08-18,249.6439945101738,395.21699501037597,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-08-25,240.30099725723267,128.92699981689452,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-09-01,175.7909967303276,215.5800006484985,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-09-08,197.28799736499784,452.281990776062,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-09-15,206.78899458050725,0.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-09-22,171.20799803733826,984.8630111312866,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-09-29,301.60499715805054,84.54399753570557,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-10-06,69.0,88.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-10-13,74.0,195.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-10-20,145.0,78.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-10-27,88.0,192.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-11-03,235.0,125.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-11-10,312.0,183.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-11-17,130.0,168.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-11-24,149.0,63.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-12-01,83.0,168.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-12-08,135.0,103.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-12-15,252.0,264.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-12-22,315.0,456.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2023-12-29,39.0,182.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-01-05,84.0,29.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-01-12,305.0,10.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-01-19,379.0,304.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-01-26,219.0,19.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-02-02,657.0,6.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-02-09,2.0,17.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-02-16,417.0,31.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-02-23,54.0,16.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-03-01,94.0,11.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-03-08,314.0,63.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-03-15,194.0,573.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-03-22,259.0,4.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-03-29,139.0,669.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-04-05,97.0,100.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-04-12,105.0,52.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-04-19,393.0,33.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-04-26,463.0,1035.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-05-03,662.6874850690365,79.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-05-10,820.4701952338219,63.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-05-17,504.9047348797321,21.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-05-24,1167.5922085046768,1328.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-05-31,464.2804956883192,538.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-06-07,87.98296632478014,293.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-06-14,96.33466297294945,62.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-06-21,166.32533613592386,184.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-06-28,147.4864792684093,682.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-07-05,448.09754252433777,106.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-07-12,518.1833290755749,200.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-07-19,511.55590602755547,329.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-07-26,521.6871114969254,23.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-08-02,0.0,254.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-08-09,0.0,109.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-08-16,0.0,8.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-08-23,592.0638781487942,71.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-08-30,258.0332255065441,63.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-09-06,257.2222772538662,106.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-09-13,615.03848695755,595.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-09-20,56.58448637276888,14.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-09-27,43.476771514862776,12.01,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-10-04,256.3356256633997,67.63499904632569,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-10-11,258.34569337219,564.2880170440674,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-10-18,263.3687794581056,703.7740266418457,F_v_AD_PET 1.0
F,v,AD,PET 1.0,2024-10-25,171.3949983716011,665.7339923477173,F_v_AD_PET 1.0
